%    Melbourne, Australia, station ID   94868000
% T	VER	NOAA NCDC GHCN v2 adjusted mean temp
% months since 1960-01-01	unitless	Celsius_scale
    -401.500	           0	    11.40000
    -400.500	           0	    11.30000
    -399.500	           0	    14.60000
    -398.500	           0	    16.00000
    -397.500	           0	    17.40000
    -396.500	           0	    19.60000
    -395.500	           0	    20.80000
    -394.500	           0	    20.10000
    -393.500	           0	    17.90000
    -392.500	           0	    14.80000
    -391.500	           0	    12.90000
    -390.500	           0	     9.70000
    -389.500	           0	    10.30000
    -388.500	           0	    11.20000
    -387.500	           0	    12.80000
    -386.500	           0	    16.60000
    -385.500	           0	    18.90000
    -384.500	           0	    20.50000
    -383.500	           0	    20.30000
    -382.500	           0	    20.90000
    -381.500	           0	    20.00000
    -380.500	           0	    17.00000
    -379.500	           0	    12.90000
    -378.500	           0	    10.40000
    -377.500	           0	    10.60000
    -376.500	           0	    12.10000
    -375.500	           0	    15.20000
    -374.500	           0	    14.50000
    -373.500	           0	    17.30000
    -372.500	           0	    19.70000
    -371.500	           0	    19.90000
    -370.500	           0	    22.10000
    -369.500	           0	    18.50000
    -368.500	           0	    15.40000
    -367.500	           0	    12.90000
    -366.500	           0	    10.70000
    -365.500	           0	     9.20000
