% Tokyo, Japan (Katsuura), Station ID 47674001
%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
     244.500	           0	    18.00000
     245.500	           0	    21.60000
     246.500	           0	    23.50000
     247.500	           0	    23.30000
     248.500	           0	    22.80000
     249.500	           0	    18.70000
     250.500	           0	    14.00000
     251.500	           0	     8.80000
     252.500	           0	     5.00000
     253.500	           0	     5.90000
     254.500	           0	     9.10000
     255.500	           0	    13.30000
     256.500	           0	    16.90000
     257.500	           0	    19.90000
     258.500	           0	    24.40000
     259.500	           0	    25.50000
     260.500	           0	    21.80000
     261.500	           0	    18.20000
     262.500	           0	    11.50000
     263.500	           0	     8.60000
     264.500	           0	     6.60000
     265.500	           0	     6.20000
     266.500	           0	    10.00000
     267.500	           0	    13.30000
     268.500	           0	    18.60000
     269.500	           0	    20.30000
     270.500	           0	    22.10000
